reliability_unit_id,unit_type,coder_id,document_id,sentence_id,sentence_text,source_audit_id,source_span_text,candidate_lexical_unit,span_char_start,span_char_end,mipvu_decision,contextual_meaning,basic_meaning,historical_semantics_note,cluster_id,source_domain,target_domain,entailments,fantasy_type,violence_logic,obligatory_frame,absence_flags,confidence_score,ambiguity_flag,disagreement_category,coder_notes
rel_field_inst_00079,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p02_s04,"We toiled not in the acquirement or establishment of them--they are a legacy bequeathed us, by a _once_ hardy, brave, and patriotic, but _now_ lamented and departed race of ancestors.",inst_00079,"a legacy bequeathed us, by a _once_ hardy, brave, and patriotic, but _now_ lamented and departed race of ancestors","a legacy bequeathed us, by a _once_ hardy, brave, and patriotic, but _now_ lamented and departed race of ancestors",,,metaphor_related,The political institutions and freedoms as a legacy bequeathed by the founding generation who are now dead — their achievements constitute the present generation's patrimony,Testamentary legacy — ancestors bequeathing their achievements as a legacy to descendants; the founding generation as a departed testator,,cluster_05_fathers_inheritance,Testamentary legacy — ancestors bequeathing their achievements as a legacy to descendants; the founding generation as a departed testator,The political institutions and freedoms as a legacy bequeathed by the founding generation who are now dead — their achievements constitute the present generation's patrimony,"'Bequeathed' is testamentary language — the founding generation formally left us their achievements as an inheritance|The once/now contrast (hardy, brave, patriotic vs. lamented and departed) frames the founding generation as a race that has ceased to exist — their deaths make the legacy both precious and fragile|We toiled not — the present generation received the inheritance without effort; this creates the obligation to preserve what we did not earn|The 'departed race' formula frames the founding generation as a distinct people, not just historical predecessors — their extinction is a loss that creates urgency",ancestral_debt,inherited_obligation,true,disease_purification_absent,0.92,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00080,field_agreement,coder_a_stage4a_reference,doc_001,doc_001_s01_p04_s05,"As a nation of freemen, we must live through all time, or die by suicide.",inst_00080,"live through all time, or die by suicide","live through all time, or die by suicide",,,metaphor_related,"The American republic as a living organism whose only mortal danger is internal self-destruction (mob violence, disregard for law), not external attack",Organism life and death — a nation as a living being that can live indefinitely or kill itself through self-inflicted destruction,,cluster_01_body_organism,Organism life and death — a nation as a living being that can live indefinitely or kill itself through self-inflicted destruction,"The American republic as a living organism whose only mortal danger is internal self-destruction (mob violence, disregard for law), not external attack","The republic's only mortal threat is internal — foreign armies cannot kill it; only Americans can|'Suicide' frames internal self-destruction as a freely chosen death — the national organism kills itself|The nation-as-organism frame makes institutional decay a form of physiological deterioration|This is the earliest nation-as-organism instance in the corpus — 1838, 20 years before the House Divided Speech",wound_and_healing,internal_self_destruction,true,disease_purification_absent,0.85,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00080,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p04_s05,"As a nation of freemen, we must live through all time, or die by suicide.",inst_00080,"live through all time, or die by suicide","live through all time, or die by suicide",,,metaphor_related,"The American republic as a living organism whose only mortal danger is internal self-destruction (mob violence, disregard for law), not external attack",Organism life and death — a nation as a living being that can live indefinitely or kill itself through self-inflicted destruction,,cluster_01_body_organism,Organism life and death — a nation as a living being that can live indefinitely or kill itself through self-inflicted destruction,"The American republic as a living organism whose only mortal danger is internal self-destruction (mob violence, disregard for law), not external attack","The republic's only mortal threat is internal — foreign armies cannot kill it; only Americans can|'Suicide' frames internal self-destruction as a freely chosen death — the national organism kills itself|The nation-as-organism frame makes institutional decay a form of physiological deterioration|This is the earliest nation-as-organism instance in the corpus — 1838, 20 years before the House Divided Speech",wound_and_healing,internal_self_destruction,true,disease_purification_absent,0.85,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00081,field_agreement,coder_a_stage4a_reference,doc_001,doc_001_s01_p12_s03,"As the patriots of seventy-six did to the support of the Declaration of Independence, so to the support of the Constitution and Laws, let every American pledge his life, his property, and his sacred honor;--let every man remember that to violate the law, is to trample on the blood of his father, and to tear the character of his own, and his children's liberty.",inst_00081,trample on the blood of his father,trample on the blood of his father,,,metaphor_related,The obligation to revere the laws as inherited from the founding generation whose blood paid for them — law-violation is blood-desecration,Blood inheritance — the founding generation's sacrifice as a blood-covenant; violating the law is desecrating the blood of the fathers who fought for it,,cluster_05_fathers_inheritance,Blood inheritance — the founding generation's sacrifice as a blood-covenant; violating the law is desecrating the blood of the fathers who fought for it,The obligation to revere the laws as inherited from the founding generation whose blood paid for them — law-violation is blood-desecration,"The laws are blood-consecrated — established by the founders' sacrifice, the laws partake of their blood|Violating the law is an act of literal desecration — trampling on something sacred|The blood-inheritance frame makes law-reverence not just a civic duty but a moral obligation derived from the founding sacrifice|This is cluster_05's most visceral form — not legal inheritance or testamentary legacy but blood-covenant inheritance",ancestral_debt,blood_covenant_obligation,true,disease_purification_absent,0.88,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00081,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p12_s03,"As the patriots of seventy-six did to the support of the Declaration of Independence, so to the support of the Constitution and Laws, let every American pledge his life, his property, and his sacred honor;--let every man remember that to violate the law, is to trample on the blood of his father, and to tear the character of his own, and his children's liberty.",inst_00081,trample on the blood of his father,trample on the blood of his father,,,metaphor_related,The obligation to revere the laws as inherited from the founding generation whose blood paid for them — law-violation is blood-desecration,Blood inheritance — the founding generation's sacrifice as a blood-covenant; violating the law is desecrating the blood of the fathers who fought for it,,cluster_05_fathers_inheritance,Blood inheritance — the founding generation's sacrifice as a blood-covenant; violating the law is desecrating the blood of the fathers who fought for it,The obligation to revere the laws as inherited from the founding generation whose blood paid for them — law-violation is blood-desecration,"The laws are blood-consecrated — established by the founders' sacrifice, the laws partake of their blood|Violating the law is an act of literal desecration — trampling on something sacred|The blood-inheritance frame makes law-reverence not just a civic duty but a moral obligation derived from the founding sacrifice|This is cluster_05's most visceral form — not legal inheritance or testamentary legacy but blood-covenant inheritance",ancestral_debt,blood_covenant_obligation,true,disease_purification_absent,0.88,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00082,field_agreement,coder_a_stage4a_reference,doc_001,doc_001_s01_p17_s06,"Through that period, it was felt by all, to be an undecided experiment; now, it is understood to be a successful one.--Then, all that sought celebrity and fame, and distinction, expected to find them in the success of that experiment.",inst_00082,"an undecided experiment; now, it is understood to be a successful one","an undecided experiment; now, it is understood to be a successful one",,,metaphor_related,The American republic as an experiment in self-governance that was once undecided but has now been proved successful by historical demonstration,Scientific experiment — a test whose outcome was uncertain but has now been determined by results,,cluster_03_experiment_proposition,Scientific experiment — a test whose outcome was uncertain but has now been determined by results,The American republic as an experiment in self-governance that was once undecided but has now been proved successful by historical demonstration,"The founding generation was running the experiment — they were the scientists who designed and executed the test|The 'undecided' status was genuine uncertainty — the outcome was not predetermined but depended on whether the republic could sustain itself|The experiment is now complete — 'successful' in the past tense means the proof has been made|This creates the subsequent problem: if the experiment is done, what motivates the next generation to maintain what was already proved?",experiment_and_proof,experimental_proof,true,disease_purification_absent,0.92,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00082,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p17_s06,"Through that period, it was felt by all, to be an undecided experiment; now, it is understood to be a successful one.--Then, all that sought celebrity and fame, and distinction, expected to find them in the success of that experiment.",inst_00082,"an undecided experiment; now, it is understood to be a successful one","an undecided experiment; now, it is understood to be a successful one",,,metaphor_related,The American republic as an experiment in self-governance that was once undecided but has now been proved successful by historical demonstration,Scientific experiment — a test whose outcome was uncertain but has now been determined by results,,cluster_03_experiment_proposition,Scientific experiment — a test whose outcome was uncertain but has now been determined by results,The American republic as an experiment in self-governance that was once undecided but has now been proved successful by historical demonstration,"The founding generation was running the experiment — they were the scientists who designed and executed the test|The 'undecided' status was genuine uncertainty — the outcome was not predetermined but depended on whether the republic could sustain itself|The experiment is now complete — 'successful' in the past tense means the proof has been made|This creates the subsequent problem: if the experiment is done, what motivates the next generation to maintain what was already proved?",experiment_and_proof,experimental_proof,true,disease_purification_absent,0.92,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00083,field_agreement,coder_a_stage4a_reference,doc_001,doc_001_s01_p17_s08,"Their ambition aspired to display before an admiring world, a practical demonstration of the truth of a proposition, which had hitherto been considered, at best no better, than problematical; namely, _the capability of a people to govern themselves_.",inst_00083,"a practical demonstration of the truth of a proposition, which had hitherto been considered, at best no better, than problematical; namely, _the capability of a people to govern themselves_","a practical demonstration of the truth of a proposition, which had hitherto been considered, at best no better, than problematical; namely, _the capability of a people to govern themselves_",,,metaphor_related,The American republic as a practical demonstration of the proposition that self-governance is possible — a truth that had been theoretically doubted and required practical proof,Logical proof / scientific demonstration — proving the truth of a proposition by practical demonstration rather than theoretical argument,,cluster_03_experiment_proposition,Logical proof / scientific demonstration — proving the truth of a proposition by practical demonstration rather than theoretical argument,The American republic as a practical demonstration of the proposition that self-governance is possible — a truth that had been theoretically doubted and required practical proof,The founding generation did not argue for self-governance's possibility — they demonstrated it|The republic is itself the proof: its existence and success is the demonstration|'Problematical' means genuinely uncertain before demonstration — the experiment was not predetermined to succeed|The founding generation's 'ambition' was to demonstrate the proposition — political success was their experimental result,experiment_and_proof,experimental_proof,true,disease_purification_absent,0.9,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00083,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p17_s08,"Their ambition aspired to display before an admiring world, a practical demonstration of the truth of a proposition, which had hitherto been considered, at best no better, than problematical; namely, _the capability of a people to govern themselves_.",inst_00083,"a practical demonstration of the truth of a proposition, which had hitherto been considered, at best no better, than problematical; namely, _the capability of a people to govern themselves_","a practical demonstration of the truth of a proposition, which had hitherto been considered, at best no better, than problematical; namely, _the capability of a people to govern themselves_",,,metaphor_related,The American republic as a practical demonstration of the proposition that self-governance is possible — a truth that had been theoretically doubted and required practical proof,Logical proof / scientific demonstration — proving the truth of a proposition by practical demonstration rather than theoretical argument,,cluster_03_experiment_proposition,Logical proof / scientific demonstration — proving the truth of a proposition by practical demonstration rather than theoretical argument,The American republic as a practical demonstration of the proposition that self-governance is possible — a truth that had been theoretically doubted and required practical proof,The founding generation did not argue for self-governance's possibility — they demonstrated it|The republic is itself the proof: its existence and success is the demonstration|'Problematical' means genuinely uncertain before demonstration — the experiment was not predetermined to succeed|The founding generation's 'ambition' was to demonstrate the proposition — political success was their experimental result,experiment_and_proof,experimental_proof,true,disease_purification_absent,0.9,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00084,field_agreement,coder_a_stage4a_reference,doc_001,doc_001_s01_p17_s12,The experiment is successful; and thousands have won their deathless names in making it so.,inst_00084,The experiment is successful,The experiment is successful,,,metaphor_related,The American republic as a concluded experiment whose positive result is now established fact,Scientific experiment — the conclusive assessment that an experimental test has produced a positive result,,cluster_03_experiment_proposition,Scientific experiment — the conclusive assessment that an experimental test has produced a positive result,The American republic as a concluded experiment whose positive result is now established fact,"'Is successful' is a verdict statement — the experiment has been evaluated and found positive|The present tense ('is') rather than past ('was') treats the success as an ongoing condition|Thousands won deathless names in making it so — the experimental success required human cost, and that cost created immortal credit|The 'harvested field of glory' language that follows frames the experiment's completion as the end of an opportunity cycle",experiment_and_proof,experimental_proof,true,disease_purification_absent,0.88,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00084,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p17_s12,The experiment is successful; and thousands have won their deathless names in making it so.,inst_00084,The experiment is successful,The experiment is successful,,,metaphor_related,The American republic as a concluded experiment whose positive result is now established fact,Scientific experiment — the conclusive assessment that an experimental test has produced a positive result,,cluster_03_experiment_proposition,Scientific experiment — the conclusive assessment that an experimental test has produced a positive result,The American republic as a concluded experiment whose positive result is now established fact,"'Is successful' is a verdict statement — the experiment has been evaluated and found positive|The present tense ('is') rather than past ('was') treats the success as an ongoing condition|Thousands won deathless names in making it so — the experimental success required human cost, and that cost created immortal credit|The 'harvested field of glory' language that follows frames the experiment's completion as the end of an opportunity cycle",experiment_and_proof,experimental_proof,true,disease_purification_absent,0.88,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00085,field_agreement,coder_a_stage4a_reference,doc_001,doc_001_s01_p23_s01,"They _were_ the pillars of the temple of liberty; and now, that they have crumbled away, that temple must fall, unless we, their descendants, supply their places with other pillars, hewn from the solid quarry of sober reason.",inst_00085,"the pillars of the temple of liberty; and now, that they have crumbled away, that temple must fall, unless we, their descendants, supply their places with other pillars","the pillars of the temple of liberty; and now, that they have crumbled away, that temple must fall, unless we, their descendants, supply their places with other pillars",,,metaphor_related,The obligation of the present generation to replace the founding generation's function as structural supports of the republic — the fathers were the pillars; we must be their replacements,Architectural inheritance — the founding generation as the structural pillars of a temple; their death as the crumbling of those pillars; the present generation's obligation to supply replacement pillars hewn from reason,,cluster_05_fathers_inheritance,Architectural inheritance — the founding generation as the structural pillars of a temple; their death as the crumbling of those pillars; the present generation's obligation to supply replacement pillars hewn from reason,The obligation of the present generation to replace the founding generation's function as structural supports of the republic — the fathers were the pillars; we must be their replacements,"The founding generation's function was structural, not just inspirational — they were pillars that actually held up the temple|Their deaths create a structural deficiency — the temple cannot stand on crumbled pillars|The inheritance obligation is architectural: we must supply new pillars, not just preserve the old ones|The shift from passion-based pillars (the founders' revolutionary fervor) to reason-based pillars (sober reason) is the Lyceum Address's political argument in compressed form",ancestral_debt,architectural_inheritance_obligation,true,disease_purification_absent,0.85,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00085,field_agreement,coder_b_codex_second_pass,doc_001,doc_001_s01_p23_s01,"They _were_ the pillars of the temple of liberty; and now, that they have crumbled away, that temple must fall, unless we, their descendants, supply their places with other pillars, hewn from the solid quarry of sober reason.",inst_00085,"the pillars of the temple of liberty; and now, that they have crumbled away, that temple must fall, unless we, their descendants, supply their places with other pillars","the pillars of the temple of liberty; and now, that they have crumbled away, that temple must fall, unless we, their descendants, supply their places with other pillars",,,metaphor_related,The obligation of the present generation to replace the founding generation's function as structural supports of the republic — the fathers were the pillars; we must be their replacements,Architectural inheritance — the founding generation as the structural pillars of a temple; their death as the crumbling of those pillars; the present generation's obligation to supply replacement pillars hewn from reason,,cluster_05_fathers_inheritance,Architectural inheritance — the founding generation as the structural pillars of a temple; their death as the crumbling of those pillars; the present generation's obligation to supply replacement pillars hewn from reason,The obligation of the present generation to replace the founding generation's function as structural supports of the republic — the fathers were the pillars; we must be their replacements,"The founding generation's function was structural, not just inspirational — they were pillars that actually held up the temple|Their deaths create a structural deficiency — the temple cannot stand on crumbled pillars|The inheritance obligation is architectural: we must supply new pillars, not just preserve the old ones|The shift from passion-based pillars (the founders' revolutionary fervor) to reason-based pillars (sober reason) is the Lyceum Address's political argument in compressed form",ancestral_debt,architectural_inheritance_obligation,true,disease_purification_absent,0.85,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00129,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p33_s04,``A house divided against itself cannot stand.'' I believe this government cannot endure permanently half Slave and half Free.,inst_00129,A house divided against itself cannot stand,A house divided against itself cannot stand,,,metaphor_related,american_government_unable_to_endure_divided_by_slavery,house_as_structural_unity_requiring_wholeness_to_stand,,cluster_01_body_organism,house_as_structural_unity_requiring_wholeness_to_stand,american_government_unable_to_endure_divided_by_slavery,"the government is a house — a structural entity requiring internal wholeness to stand|being divided against itself (half slave, half free) is the condition that prevents standing|the house cannot stand in the divided condition — it must become all one or all the other",wound_and_healing,the divided condition is the structural wound that prevents the house from standing; the wound must be healed by resolution (all slave or all free),true,disease_purification_absent,0.93,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00129,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p33_s04,``A house divided against itself cannot stand.'' I believe this government cannot endure permanently half Slave and half Free.,inst_00129,A house divided against itself cannot stand,A house divided against itself cannot stand,,,metaphor_related,american_government_unable_to_endure_divided_by_slavery,house_as_structural_unity_requiring_wholeness_to_stand,,cluster_01_body_organism,house_as_structural_unity_requiring_wholeness_to_stand,american_government_unable_to_endure_divided_by_slavery,"the government is a house — a structural entity requiring internal wholeness to stand|being divided against itself (half slave, half free) is the condition that prevents standing|the house cannot stand in the divided condition — it must become all one or all the other",wound_and_healing,the divided condition is the structural wound that prevents the house from standing; the wound must be healed by resolution (all slave or all free),true,disease_purification_absent,0.93,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00130,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p33_s05,I do not expect the house to fall---but I do expect it will cease to be divided.,inst_00130,the house to fall---but I do expect it will cease to be divided,the house to fall---but I do expect it will cease to be divided,,,metaphor_related,union_becoming_all_slave_or_all_free_without_collapse,house_ceasing_division_rather_than_falling,,cluster_01_body_organism,house_ceasing_division_rather_than_falling,union_becoming_all_slave_or_all_free_without_collapse,the house will not fall — it will survive the crisis|but it will cease to be divided — it must become all one thing or all the other|resolution (not collapse) is the expected outcome,wound_and_healing,the house will not fall — the wound is not fatal; but the division must heal into wholeness,true,disease_purification_absent,0.88,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00130,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p33_s05,I do not expect the house to fall---but I do expect it will cease to be divided.,inst_00130,the house to fall---but I do expect it will cease to be divided,the house to fall---but I do expect it will cease to be divided,,,metaphor_related,union_becoming_all_slave_or_all_free_without_collapse,house_ceasing_division_rather_than_falling,,cluster_01_body_organism,house_ceasing_division_rather_than_falling,union_becoming_all_slave_or_all_free_without_collapse,the house will not fall — it will survive the crisis|but it will cease to be divided — it must become all one thing or all the other|resolution (not collapse) is the expected outcome,wound_and_healing,the house will not fall — the wound is not fatal; but the division must heal into wholeness,true,disease_purification_absent,0.88,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00131,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p33_s06,"It will become all one thing, or all the other.",inst_00131,"become all one thing, or all the other","become all one thing, or all the other",,,metaphor_related,union_resolving_to_all_slave_or_all_free,house_becoming_whole_by_becoming_uniform,,cluster_01_body_organism,house_becoming_whole_by_becoming_uniform,union_resolving_to_all_slave_or_all_free,the divided house must become internally uniform to stand|the two possible resolutions are: all slave or all free|partial divisions cannot endure — only uniformity can,wound_and_healing,the wound of division heals only by becoming uniform; the structural logic of the house metaphor demands resolution,true,disease_purification_absent,0.85,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00131,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p33_s06,"It will become all one thing, or all the other.",inst_00131,"become all one thing, or all the other","become all one thing, or all the other",,,metaphor_related,union_resolving_to_all_slave_or_all_free,house_becoming_whole_by_becoming_uniform,,cluster_01_body_organism,house_becoming_whole_by_becoming_uniform,union_resolving_to_all_slave_or_all_free,the divided house must become internally uniform to stand|the two possible resolutions are: all slave or all free|partial divisions cannot endure — only uniformity can,wound_and_healing,the wound of division heals only by becoming uniform; the structural logic of the house metaphor demands resolution,true,disease_purification_absent,0.85,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00133,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p38_s04,"We might, by arresting the further spread of it and placing it where the fathers originally placed it, put it where the public mind should rest in the belief that it was in the course of ultimate extinction.",inst_00133,placing it where the fathers originally placed it,placing it where the fathers originally placed it,,,metaphor_related,restoration_to_founding_position_as_path_to_extinction,founding_spatial_placement_of_slavery,,cluster_05_fathers_inheritance,founding_spatial_placement_of_slavery,restoration_to_founding_position_as_path_to_extinction,"the fathers originally placed slavery in a specific position (restricted, on course of extinction)|returning it to that position is how the public mind would believe in ultimate extinction|the alternative (spreading it) prevents the public mind from resting",ancestral_debt,restoring the founding placement would restore the public mind's belief in ultimate extinction; failure to restore it produces agitation,true,enslaved_people_non_agent,0.88,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00133,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p38_s04,"We might, by arresting the further spread of it and placing it where the fathers originally placed it, put it where the public mind should rest in the belief that it was in the course of ultimate extinction.",inst_00133,placing it where the fathers originally placed it,placing it where the fathers originally placed it,,,metaphor_related,restoration_to_founding_position_as_path_to_extinction,founding_spatial_placement_of_slavery,,cluster_05_fathers_inheritance,founding_spatial_placement_of_slavery,restoration_to_founding_position_as_path_to_extinction,"the fathers originally placed slavery in a specific position (restricted, on course of extinction)|returning it to that position is how the public mind would believe in ultimate extinction|the alternative (spreading it) prevents the public mind from resting",ancestral_debt,restoring the founding placement would restore the public mind's belief in ultimate extinction; failure to restore it produces agitation,true,enslaved_people_non_agent,0.88,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00134,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p38_s09,"I entertain the opinion upon evidence sufficient to my mind, that the fathers of this Government placed that institution where the public mind did rest in the belief that it was in the course of ultimate extinction.",inst_00134,the fathers of this Government placed that institution where the public mind did rest in the belief that it was in the course of ultimate extinction,the fathers of this Government placed that institution where the public mind did rest in the belief that it was in the course of ultimate extinction,,,metaphor_related,founding_position_on_slavery_as_the_psychological_political_settlement,founding_placement_creating_public_mind_rest,,cluster_05_fathers_inheritance,founding_placement_creating_public_mind_rest,founding_position_on_slavery_as_the_psychological_political_settlement,the fathers placed slavery such that the public mind believed it was in the course of ultimate extinction|this public-mind effect is the full consequence of the founding placement|the Kansas-Nebraska Act disturbed the public mind by disturbing the founding placement,ancestral_debt,the public mind's rest was the full inheritance of the founding placement; its disturbance by Kansas-Nebraska is the full scope of the violation,true,enslaved_people_non_agent,0.9,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00134,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p38_s09,"I entertain the opinion upon evidence sufficient to my mind, that the fathers of this Government placed that institution where the public mind did rest in the belief that it was in the course of ultimate extinction.",inst_00134,the fathers of this Government placed that institution where the public mind did rest in the belief that it was in the course of ultimate extinction,the fathers of this Government placed that institution where the public mind did rest in the belief that it was in the course of ultimate extinction,,,metaphor_related,founding_position_on_slavery_as_the_psychological_political_settlement,founding_placement_creating_public_mind_rest,,cluster_05_fathers_inheritance,founding_placement_creating_public_mind_rest,founding_position_on_slavery_as_the_psychological_political_settlement,the fathers placed slavery such that the public mind believed it was in the course of ultimate extinction|this public-mind effect is the full consequence of the founding placement|the Kansas-Nebraska Act disturbed the public mind by disturbing the founding placement,ancestral_debt,the public mind's rest was the full inheritance of the founding placement; its disturbance by Kansas-Nebraska is the full scope of the violation,true,enslaved_people_non_agent,0.9,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00135,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p43_s05,[Enthusiastic applause.] This is part of the evidence that the fathers of the Government expected and intended the institution of slavery to come to an end.,inst_00135,the fathers of the Government expected and intended the institution of slavery to come to an end,the fathers of the Government expected and intended the institution of slavery to come to an end,,,metaphor_related,slavery_extinction_as_the_founding_intended_outcome,founding_expectation_and_intention_as_inherited_teleology,,cluster_05_fathers_inheritance,founding_expectation_and_intention_as_inherited_teleology,slavery_extinction_as_the_founding_intended_outcome,"the founding fathers not only hoped but expected and intended slavery to end|the covert constitutional language (avoiding naming slavery) was evidence of their expectation|current policy must honor the founding intention, not subvert it",ancestral_debt,subverting the founders' intention (by nationalizing and perpetuating slavery) violates the teleological inheritance,true,enslaved_people_non_agent,0.88,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00135,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p43_s05,[Enthusiastic applause.] This is part of the evidence that the fathers of the Government expected and intended the institution of slavery to come to an end.,inst_00135,the fathers of the Government expected and intended the institution of slavery to come to an end,the fathers of the Government expected and intended the institution of slavery to come to an end,,,metaphor_related,slavery_extinction_as_the_founding_intended_outcome,founding_expectation_and_intention_as_inherited_teleology,,cluster_05_fathers_inheritance,founding_expectation_and_intention_as_inherited_teleology,slavery_extinction_as_the_founding_intended_outcome,"the founding fathers not only hoped but expected and intended slavery to end|the covert constitutional language (avoiding naming slavery) was evidence of their expectation|current policy must honor the founding intention, not subvert it",ancestral_debt,subverting the founders' intention (by nationalizing and perpetuating slavery) violates the teleological inheritance,true,enslaved_people_non_agent,0.88,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00136,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p44_s04,"It is not true that our fathers, as Judge Douglas assumes, made this government part slave and part free.",inst_00136,"our fathers, as Judge Douglas assumes, made this government part slave and part free","our fathers, as Judge Douglas assumes, made this government part slave and part free",,,metaphor_related,founding_settlement_disputed_not_endorsement,founders_as_authors_of_national_character_contested,,cluster_05_fathers_inheritance,founders_as_authors_of_national_character_contested,founding_settlement_disputed_not_endorsement,Douglas assumes the fathers deliberately chose a part-slave/part-free government|Lincoln denies this: the fathers did not make it so by choice — they left it so under constraint|correctly reading the founding inheritance is the key to the slavery argument,ancestral_debt,falsely attributing the divided-government condition to the founders' choice perverts the inheritance; Lincoln's obligation is to contest the false attribution,true,enslaved_people_non_agent,0.87,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00136,field_agreement,coder_b_codex_second_pass,doc_006g,doc_006g_s02_p44_s04,"It is not true that our fathers, as Judge Douglas assumes, made this government part slave and part free.",inst_00136,"our fathers, as Judge Douglas assumes, made this government part slave and part free","our fathers, as Judge Douglas assumes, made this government part slave and part free",,,metaphor_related,founding_settlement_disputed_not_endorsement,founders_as_authors_of_national_character_contested,,cluster_05_fathers_inheritance,founders_as_authors_of_national_character_contested,founding_settlement_disputed_not_endorsement,Douglas assumes the fathers deliberately chose a part-slave/part-free government|Lincoln denies this: the fathers did not make it so by choice — they left it so under constraint|correctly reading the founding inheritance is the key to the slavery argument,ancestral_debt,falsely attributing the divided-government condition to the founders' choice perverts the inheritance; Lincoln's obligation is to contest the false attribution,true,enslaved_people_non_agent,0.87,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00132,field_agreement,coder_a_stage4a_reference,doc_006g,doc_006g_s02_p56_s07,"You may have a wen or a cancer upon your person and not be able to cut it out lest you bleed to death; but surely it is no way to cure it, to engraft it and spread it over your whole body.",inst_00132,"a wen or a cancer upon your person and not be able to cut it out lest you bleed to death; but surely it is no way to cure it, to engraft it and spread it over your whole body","a wen or a cancer upon your person and not be able to cut it out lest you bleed to death; but surely it is no way to cure it, to engraft it and spread it over your whole body",,,metaphor_related,slavery_expansion_as_the_wrong_treatment_for_the_disease,cancer_spreading_as_anti_cure,,cluster_01_body_organism,cancer_spreading_as_anti_cure,slavery_expansion_as_the_wrong_treatment_for_the_disease,slavery is a cancer/wen on the body politic — same as Peoria (inst_00108)|immediate surgery (cutting it out) may be impossible without fatal bleeding|but spreading the cancer over the whole body (expanding slavery) is not a cure — it is the opposite of a cure,wound_and_healing,spreading the disease (slavery expansion) is not a cure but a worsening of the wound; the body cannot survive the cancer spread to the whole body,true,disease_purification_absent,0.92,false,none,Reference value generated from Stage 4A evidence anchors.
